AYUNTAMIENTOS
02/07/2018 20:00 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
7547,7392,0,7392,97.9462,6115,81.0255,4.0413,1276,3634952,2466358,2465153,67.8180

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PV,MC,NA,CPP,PSI,MORENA,PES,C_PT_MORENA_PES,C_PT_MORENA,C_PT_PES,C_MORENA_PES,C_PRI_NA,C_PAN_PRD_MC_CPP_PSI,C_PAN_PRD_MC_CPP,C_PAN_PRD_MC_PSI,C_PAN_PRD_CPP_PSI,C_PAN_MC_CPP_PSI,C_PRD_MC_CPP_PSI,C_PAN_PRD_MC,C_PAN_PRD_CPP,C_PAN_PRD_PSI,C_PAN_MC_CPP,C_PAN_MC_PSI,C_PAN_CPP_PSI,C_PRD_MC_CPP,C_PRD_MC_PSI,C_PRD_CPP_PSI,C_MC_CPP_PSI,C_PAN_PRD,C_PAN_MC,C_PAN_CPP,C_PAN_PSI,C_PRD_MC,C_PRD_CPP,C_PRD_PSI,C_MC_CPP,C_MC_PSI,C_CPP_PSI,C_NA_CPP,C_PV_CPP_PSI,C_PV_CPP,C_PV_PSI,CAND_IND_1,CAND_IND_2,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'211121C0100,211121C010002,21,PUEBLA,116,PUEBLA,1121,01,C,00,1,2,264,374,6,367,144,21,5,8,10,5,5,4,2,149,3,3,0,0,0,,,,,,,,4,,,,,,,,,,0,0,,,0,,,,,,,,,,,,4,11,380,378,625,6,,1,F,165336e212b1498dc7707763529369782a44e12bde53853dc01b23dd44d74c56,2018-07-02 04:20:00,2018-07-02 04:33:45,2018-07-02 04:35:08,CATD,Escaner,ACTA PREP
'211122B0100,211122B010002,21,PUEBLA,116,PUEBLA,1122,01,B,00,1,2,148,300,5,305,120,28,9,5,11,5,4,6,2,95,3,3,1,0,3,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,9,305,305,433,5,,1,F,7934089fc8a736f584689a33b0040ba8e1a1be8a80b35b867fa65bbdca432152,2018-07-02 00:41:00,2018-07-02 00:48:12,2018-07-02 00:49:34,CATD,Escaner,ACTA PREP
'211122C0100,211122C010002,21,PUEBLA,116,PUEBLA,1122,01,C,00,1,2,177,275,0,275,98,20,1,2,9,5,2,5,2,116,2,0,0,0,0,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,11,275,274,432,0,,1,F,477550971992b13b049bb7b0a0ce4bb51cf6d3b242639da39fd1ca0c1c9dd247,2018-07-01 23:53:00,2018-07-02 00:03:26,2018-07-02 00:05:39,CATD,Escaner,ACTA PREP
'211123B0100,211123B010002,21,PUEBLA,116,PUEBLA,1123,01,B,00,1,2,165,263,7,271,91,21,6,10,4,3,1,0,2,119,3,3,0,0,0,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,7,270,271,415,7,,1,F,fd9eef5a7254b08907a3718c1bf905ef6e6d2f05064e4e9712fdec790b8dbc3a,2018-07-02 00:25:00,2018-07-02 00:29:41,2018-07-02 00:30:38,CATD,Escaner,ACTA PREP
'211123C0100,211123C010002,21,PUEBLA,116,PUEBLA,1123,01,C,00,1,2,181,247,8,253,96,28,1,4,7,2,4,3,0,92,4,2,0,0,0,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,8,255,253,415,8,,1,F,e5640c3fe30c14ffec48818f1e4e12348f449a3eca7814ea17cd82e9e431b2a0,2018-07-02 00:26:00,2018-07-02 00:30:38,2018-07-02 00:31:45,CATD,Escaner,ACTA PREP
'211124B0100,211124B010002,21,PUEBLA,116,PUEBLA,1124,01,B,00,1,2,225,446,6,452,191,43,12,21,21,7,3,2,4,158,4,4,0,0,0,,,,,,,,5,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,14,452,489,658,6,,1,F,85604a91e35bd3a5451fe33fe24fc11f44d6b1aec373e6d2d9b8a0033ea8e5b4,2018-07-02 02:32:00,2018-07-02 02:41:07,2018-07-02 03:17:01,CATD,Escaner,ACTA PREP
'211124C0100,211124C010002,21,PUEBLA,116,PUEBLA,1124,01,C,00,1,2,236,430,11,419,175,23,9,9,12,6,8,2,1,147,6,3,1,0,2,,,,,,,,2,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,13,441,419,657,11,,1,F,7831399d2cd594e3352c938e8228fe38b5fa644ccbd6e0990b3781fa5a6bb6a4,2018-07-02 04:13:00,2018-07-02 04:23:32,2018-07-02 04:25:52,CATD,Escaner,ACTA PREP
'211125B0100,211125B010002,21,PUEBLA,116,PUEBLA,1125,01,B,00,1,2,184,389,7,397,158,29,5,3,19,4,6,1,5,138,4,2,0,0,1,,,,,,,,5,,,,,,,,,,2,0,,,0,,,,,,,,,,,,0,15,396,397,566,7,,1,F,123e16b481ab430e5141b1125557b65be5e7d1c92cb1ea42fdaca782f1085220,2018-07-02 02:12:00,2018-07-02 02:20:19,2018-07-02 02:20:48,CATD,Escaner,ACTA PREP
'211125C0100,211125C010002,21,PUEBLA,116,PUEBLA,1125,01,C,00,1,2,187,390,10,399,163,38,2,4,8,8,0,4,4,147,1,0,0,0,0,,,,,,,,5,,,,,,,,,,1,1,,,0,,,,,,,,,,,,0,13,400,399,566,10,,1,F,eaa274a017a460fc3ddba4cdafeebdd265eddb43c917877e9bb7ac076ef0f24a,2018-07-02 02:18:00,2018-07-02 03:48:46,2018-07-02 03:49:53,CATD,Escaner,ACTA PREP
'211126B0100,211126B010002,21,PUEBLA,116,PUEBLA,1126,01,B,00,1,2,203,370,6,376,143,35,2,4,9,7,5,0,5,140,6,3,1,1,0,,,,,,,,2,,,,,,,,,,0,1,,,0,,,,,,,,,,,,0,12,376,376,560,6,,1,F,a4d93d5980dcf8a99964d795614f147e09a781d296f81115c46f3e7ad3c74891,2018-07-02 01:14:00,2018-07-02 01:20:16,2018-07-02 01:21:57,CATD,Escaner,ACTA PREP
'211126C0100,211126C010002,21,PUEBLA,116,PUEBLA,1126,01,C,00,1,2,0,375,10,385,159,29,5,6,10,5,2,2,7,137,5,1,2,0,2,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,12,385,386,560,10,,1,F,a89b67c1bb165ce9c52eea190b5167f1e483d766023c6d6ac0d9e1422b7114f8,2018-07-02 02:45:00,2018-07-02 03:03:06,2018-07-02 03:03:51,CATD,Escaner,ACTA PREP
'211127B0100,211127B010002,21,PUEBLA,116,PUEBLA,1127,01,B,00,1,2,260,451,10,451,152,32,4,11,19,6,6,4,5,183,8,2,0,0,1,,,,,,,,4,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,21,461,459,691,10,,1,F,f525989b3b19dca0b440c73026e5f11d3326fe4b10dc88d6c6f63072eaefb727,2018-07-02 03:34:00,2018-07-02 03:38:25,2018-07-02 03:39:07,CATD,Escaner,ACTA PREP
'211127C0100,211127C010002,21,PUEBLA,116,PUEBLA,1127,01,C,00,1,2,270,441,8,442,150,27,4,8,15,12,4,2,4,171,15,8,2,0,0,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,,,,1,18,449,442,691,8,,1,F,4c33f8fd77ca021ea10983178a778e6a728ddf5fe1dcb549915a0291795c10fb,2018-07-02 03:36:00,2018-07-02 03:47:39,2018-07-02 03:49:27,CATD,Escaner,ACTA PREP
'211127C0200,211127C020002,21,PUEBLA,116,PUEBLA,1127,02,C,00,1,2,267,440,7,443,149,29,4,0,15,8,4,6,5,173,10,9,1,0,5,,,,,,,,8,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,16,447,443,691,7,,1,F,cd314655edab9ebc1368cbd2e3703c9ba1a8c8d10eae89e903b3b9417422ec91,2018-07-02 03:39:00,2018-07-02 03:49:30,2018-07-02 03:51:33,CATD,Escaner,ACTA PREP
'211127C0300,211127C030002,21,PUEBLA,116,PUEBLA,1127,03,C,00,1,2,284,422,5,427,170,19,8,10,8,2,2,8,7,163,4,4,3,0,0,,,,,,,,3,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,16,427,427,691,5,,1,F,8044975a5df7c525c61d14a828140c00144bdbd33b7835f354fa8931067d96cc,2018-07-02 03:44:00,2018-07-02 03:58:08,2018-07-02 03:59:40,CATD,Escaner,ACTA PREP
'211127C0400,211127C040002,21,PUEBLA,116,PUEBLA,1127,04,C,00,1,2,258,443,7,450,156,24,4,0,0,0,0,7,4,173,9,3,1,0,0,,,,,,,,3,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,8,450,393,691,7,,1,F,bfb28f7204b2c9554e871eec05af1769d3c07256aa9f1ec6ac1f99e38f169f1c,2018-07-02 03:47:00,2018-07-02 03:52:22,2018-07-02 03:53:37,CATD,Escaner,ACTA PREP
'211128B0100,211128B010002,21,PUEBLA,116,PUEBLA,1128,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,Sin Acta,0,,,,,,,,
'211128C0100,211128C010002,21,PUEBLA,116,PUEBLA,1128,01,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,Sin Acta,0,,,,,,,,
'211128C0200,211128C020002,21,PUEBLA,116,PUEBLA,1128,02,C,00,1,2,312,411,7,418,185,27,10,11,8,11,3,3,4,123,5,6,2,0,5,,,,,,,,4,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,10,418,418,700,7,,1,F,ce51e62430c26a1f6a3520e152e06ad179c9d47258f57b7ea5fc3566fc8827bb,2018-07-02 02:45:00,2018-07-02 02:56:05,2018-07-02 02:56:30,CATD,Escaner,ACTA PREP
'211128C0300,211128C030002,21,PUEBLA,116,PUEBLA,1128,03,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,,Sin Acta,0,,,,,,,,
'211128C0400,211128C040002,21,PUEBLA,116,PUEBLA,1128,04,C,00,1,2,291,417,11,428,198,27,2,23,10,4,7,6,5,124,7,2,0,0,1,,,,,,,,1,,,,,,,,,,2,0,,,0,,,,,,,,,,,,0,15,428,434,699,11,,1,F,f4a5af363751e21ff5d0f1698f4068d376db82c3263c9406857234839ed09e8b,2018-07-02 02:46:00,2018-07-02 02:56:37,2018-07-02 02:58:32,CATD,Escaner,ACTA PREP
'211128C0500,211128C050002,21,PUEBLA,116,PUEBLA,1128,05,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,,Sin Acta,0,,,,,,,,
'211129B0100,211129B010002,21,PUEBLA,116,PUEBLA,1129,01,B,00,1,2,193,441,4,441,225,33,2,10,10,10,1,2,7,119,3,1,2,0,0,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,15,445,441,630,4,,1,F,633390ffe138b67e5ad0ae60351307c5464207ef83ccbfa5cb646e1dc0413981,2018-07-02 02:45:00,2018-07-02 02:49:37,2018-07-02 02:51:07,CATD,Escaner,ACTA PREP
'211129C0100,211129C010002,21,PUEBLA,116,PUEBLA,1129,01,C,00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,0,0,0,630,0,Todos los campos ilegibles,0,F,fe9eb96faa97f181dc2044d710f25ca706cd07e0a8c2c27fcf1a6d209bdc6114,2018-07-02 02:42:00,2018-07-02 02:45:52,2018-07-02 02:46:44,CATD,Escaner,ACTA PREP
'211129C0200,211129C020002,21,PUEBLA,116,PUEBLA,1129,02,C,00,1,2,202,441,7,446,205,25,9,7,9,10,5,4,0,148,4,1,2,4,1,,,,,,,,2,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,10,448,446,630,7,,1,F,651b2cc8f2676851febe71664aa4e57fef913e2776189dbeef3f0e98fd88b5d4,2018-07-02 02:44:00,2018-07-02 02:53:31,2018-07-02 02:54:34,CATD,Escaner,ACTA PREP
'211129C0300,211129C030002,21,PUEBLA,116,PUEBLA,1129,03,C,00,1,2,217,430,2,429,231,19,3,8,9,5,7,4,3,115,3,1,2,0,1,,,,,,,,6,,,,,,,,,,1,0,,,0,,,,,,,,,,,,1,10,432,429,629,2,,1,F,ba7d4b4e39c17190c864a743779dd4a4ef61e4bec238ab6300b4a019f0f17ac8,2018-07-01 23:38:00,2018-07-01 23:45:22,2018-07-01 23:47:09,CATD,Escaner,ACTA PREP
'211130B0100,211130B010002,21,PUEBLA,116,PUEBLA,1130,01,B,00,1,2,195,365,9,374,136,46,6,9,20,5,7,2,1,125,1,5,1,0,0,,,,,,,,2,,,,,,,,,,0,1,,,0,,,,,,,,,,,,1,6,374,374,549,9,,1,F,c79f52001e60bd08baadd6b62f7946eeba283f802ade279952fe8946e95aef77,2018-07-02 02:11:00,2018-07-02 02:24:13,2018-07-02 02:25:09,CATD,Escaner,ACTA PREP
'211130C0100,211130C010002,21,PUEBLA,116,PUEBLA,1130,01,C,00,1,2,213,356,0,356,123,29,2,7,6,4,1,6,4,147,2,2,0,0,1,,,,,,,,9,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,16,356,359,549,0,,1,F,d194e68accd4746863d12ad48d25811dc63a01dd485efee4a827ee8c91c5eb71,2018-07-02 02:15:00,2018-07-02 02:27:59,2018-07-02 02:29:57,CATD,Escaner,ACTA PREP
'211130C0200,211130C020002,21,PUEBLA,116,PUEBLA,1130,02,C,00,1,2,205,364,7,371,146,37,2,4,17,6,4,2,5,144,4,4,0,0,1,,,,,,,,1,,,,,,,,,,0,1,,,0,,,,,,,,,,,,0,6,371,384,549,7,,1,F,9a6e48b22ce8f9b428d973c6f7d723bf612e94b0aad92ad8749f8cf0455f8079,2018-07-02 02:20:00,2018-07-02 02:46:20,2018-07-02 02:47:36,CATD,Escaner,ACTA PREP
'211131B0100,211131B010002,21,PUEBLA,116,PUEBLA,1131,01,B,00,1,2,252,473,7,480,238,43,4,4,12,4,2,5,3,138,9,8,0,0,0,,,,,,,,2,,,,,,,,,,2,1,,,0,,,,,,,,,,,,1,4,480,480,712,7,,1,F,358ee34b2beeb5b38d6fc1e1932d6080f978bf4b527051e083f9035967414a9f,2018-07-02 03:21:00,2018-07-02 03:25:46,2018-07-02 03:26:45,CATD,Escaner,ACTA PREP
'211131C0100,211131C010002,21,PUEBLA,116,PUEBLA,1131,01,C,00,1,2,169,520,8,520,260,45,5,2,16,5,2,5,7,141,2,4,0,0,1,,,,,,,,4,,,,,,,,,,1,3,,,0,,,,,,,,,,,,1,12,528,516,712,8,,1,F,9d5c9a58b6f640f899aebd543dd04d349ab02e2d61cd9803461419f1c161a5e2,2018-07-02 03:12:00,2018-07-02 03:28:27,2018-07-02 03:29:13,CATD,Escaner,ACTA PREP
'211132B0100,211132B010002,21,PUEBLA,116,PUEBLA,1132,01,B,00,1,2,186,345,9,354,140,35,2,5,0,0,2,2,1,128,2,6,1,0,1,,,,,,,,3,,,,,,,,,,0,1,,,0,,,,,,,,,,,,0,15,354,344,522,9,,1,F,d61f118130522461e9226ad1f1440c3850d301045d2fbed5e82edacfdf56d739,2018-07-02 00:09:00,2018-07-02 00:18:55,2018-07-02 00:21:15,CATD,Escaner,ACTA PREP
'211132C0100,211132C010002,21,PUEBLA,116,PUEBLA,1132,01,C,00,1,2,203,334,5,339,151,26,2,15,8,6,2,0,3,105,4,4,1,0,2,,,,,,,,3,,,,,,,,,,0,0,,,0,,,,,,,,,,,,1,6,339,339,522,5,,1,F,a324ca172fb509ebeddf0a718b8f7b09f54171d3861373a46c48adc0002d046b,2018-07-01 23:42:00,2018-07-01 23:56:56,2018-07-01 23:59:54,CATD,Escaner,ACTA PREP
'211133B0100,211133B010002,21,PUEBLA,116,PUEBLA,1133,01,B,00,1,2,211,352,7,361,144,29,5,8,9,6,2,2,2,141,1,0,0,0,0,,,,,,,,2,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,9,359,361,550,7,,1,F,d31b63526f0448f478c793ba7d4f4d95f475764b47da6fdd0d1a77203cc588ec,2018-07-02 02:06:00,2018-07-02 02:11:35,2018-07-02 02:38:23,CATD,Escaner,ACTA PREP
'211133C0100,211133C010002,21,PUEBLA,116,PUEBLA,1133,01,C,00,1,2,184,377,8,385,166,42,2,7,12,6,1,2,3,119,3,3,2,0,0,,,,,,,,5,,,,,,,,,,0,1,,,0,,,,,,,,,,,,2,6,385,382,549,8,,1,F,b2d2d59b9e6aea1894a8c1dccd3bfd2db139ce20dc5bbe642cfa6600d9e1d0f3,2018-07-02 01:08:00,2018-07-02 01:23:46,2018-07-02 01:24:37,CATD,Escaner,ACTA PREP
'211134B0100,211134B010002,21,PUEBLA,116,PUEBLA,1134,01,B,00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,0,0,0,620,0,Todos los campos ilegibles,0,F,77584e0ddbd49d8392a05210bba4972b8803c490551deed8f127a6ce88ee4584,2018-07-02 04:09:00,2018-07-02 04:23:29,2018-07-02 04:23:40,CATD,Escaner,ACTA PREP
'211134C0100,211134C010002,21,PUEBLA,116,PUEBLA,1134,01,C,00,1,2,208,428,5,432,177,34,3,9,10,5,5,7,4,156,5,1,1,0,1,,,,,,,,1,,,,,,,,,,2,0,,,0,,,,,,,,,,,,0,12,433,433,620,5,,1,F,bcca3574d57a7476b747b7ebf75874724ff71ecad6d252fb13bbe5d2242bdb9a,2018-07-02 04:15:00,2018-07-02 04:18:40,2018-07-02 04:21:05,CATD,Escaner,ACTA PREP
'211135B0100,211135B010002,21,PUEBLA,116,PUEBLA,1135,01,B,00,1,2,203,302,6,0,118,23,3,10,5,3,1,6,3,113,3,3,0,0,2,,,,,,,,4,,,,,,,,,,0,0,,,0,,,,,,,,,,,,2,6,308,305,491,6,,1,F,25c3284ecb2e293eb84d9339c94c9a7612c81d9f71c5936f3b9c4f8e914e67f7,2018-07-02 01:42:00,2018-07-02 07:41:39,2018-07-02 08:34:53,CATD,Escaner,ACTA PREP
'211135C0100,211135C010002,21,PUEBLA,116,PUEBLA,1135,01,C,00,1,2,184,377,8,385,166,42,2,7,12,6,1,2,3,119,3,3,2,0,0,,,,,,,,5,,,,,,,,,,0,1,,,0,,,,,,,,,,,,2,6,385,382,491,8,,1,F,b0540a88db7b777931fcd554aaedd27a04e31ca7b0b26bedb9dfbfbf094cca3f,2018-07-02 01:08:00,2018-07-02 01:15:43,2018-07-02 01:28:19,CATD,Escaner,ACTA PREP
'211136B0100,211136B010002,21,PUEBLA,116,PUEBLA,1136,01,B,00,1,2,178,350,8,350,143,27,1,9,5,6,1,1,3,135,0,5,1,0,0,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,11,358,350,505,8,,1,F,94dc26cd3ec76a42839fc8d3e104796fa2f103abd531a6dcc9f38ac4f3e60ab0,2018-07-02 02:18:00,2018-07-02 02:27:32,2018-07-02 02:31:09,CATD,Escaner,ACTA PREP
'211136C0100,211136C010002,21,PUEBLA,116,PUEBLA,1136,01,C,00,1,2,188,328,8,337,152,28,3,5,6,2,5,4,2,119,2,0,0,0,0,,,,,,,,4,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,4,336,337,505,8,,1,F,963f0f07862740455f2cc35512bda57288b4f5107387410c555dfa1557e91218,2018-07-02 02:19:00,2018-07-02 02:34:29,2018-07-02 02:35:36,CATD,Escaner,ACTA PREP
'211137B0100,211137B010002,21,PUEBLA,116,PUEBLA,1137,01,B,00,1,2,214,374,8,382,140,31,1,12,9,8,6,1,1,160,1,1,0,0,0,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,9,382,381,576,8,,1,F,73b91b21843d91b175c128a80ee68367d965bb44d728b7b8d93771ba46d04393,2018-07-02 00:23:00,2018-07-02 00:34:34,2018-07-02 00:36:24,CATD,Escaner,ACTA PREP
'211137C0100,211137C010002,21,PUEBLA,116,PUEBLA,1137,01,C,00,1,2,214,375,6,381,156,31,2,7,6,4,3,7,1,147,1,5,0,0,0,,,,,,,,0,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,10,381,381,576,6,,1,F,2b68e7d98014c9e295192ffbfd666c7cb6d93c104dd051c34e386bdf97b93598,2018-07-02 00:25:00,2018-07-02 00:33:01,2018-07-02 00:33:53,CATD,Escaner,ACTA PREP
'211138B0100,211138B010002,21,PUEBLA,116,PUEBLA,1138,01,B,00,1,2,235,468,4,472,184,33,5,8,19,6,5,4,4,178,5,3,0,0,1,,,,,,,,4,,,,,,,,,,2,1,,,0,,,,,,,,,,,,0,10,472,472,687,4,,1,F,24978b97cdb24a49bade36b4ae41eb3c7049e68f7422d0915f584fbcc151646f,2018-07-02 01:00:00,2018-07-02 01:10:56,2018-07-02 01:12:16,CATD,Escaner,ACTA PREP
'211139B0100,211139B010002,21,PUEBLA,116,PUEBLA,1139,01,B,00,1,2,190,380,6,385,155,34,2,6,13,4,1,3,5,141,3,1,1,0,1,,,,,,,,3,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,12,386,385,556,6,,1,F,5251be297e789678db3a68ad7e5a1143224a6d04f932cf2587cb6c8bb0ecfdb4,2018-07-01 23:54:00,2018-07-02 00:02:39,2018-07-02 00:06:22,CATD,Escaner,ACTA PREP
'211140B0100,211140B010002,21,PUEBLA,116,PUEBLA,1140,01,B,00,1,2,191,332,6,338,137,26,3,3,7,1,4,5,3,129,5,2,2,0,2,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,8,338,338,509,6,,1,F,d37b227a2c5acc1e1166f9e7a6bcf4d18b05c961b1a1a839f9e267cad8e9b51d,2018-07-02 02:26:00,2018-07-02 02:36:07,2018-07-02 02:36:34,CATD,Escaner,ACTA PREP
'211140C0100,211140C010002,21,PUEBLA,116,PUEBLA,1140,01,C,00,1,2,203,320,5,326,133,37,3,5,11,3,2,1,2,106,3,5,1,0,1,,,,,,,,2,,,,,,,,,,2,0,,,0,,,,,,,,,,,,2,7,325,326,509,5,,1,F,b8d18564df93dcacd111250a34e93b832ff47474cee38ba45992e7898741b20d,2018-07-02 01:34:00,2018-07-02 01:48:55,2018-07-02 01:49:43,CATD,Escaner,ACTA PREP
'211141B0100,211141B010002,21,PUEBLA,116,PUEBLA,1141,01,B,00,1,2,145,273,3,258,126,20,2,3,12,3,0,3,0,72,4,2,0,0,0,,,,,,,,3,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,8,276,258,400,3,,1,F,4f77f30bab3af63702d5169d1b5920d107bfecda0226165ce790cb35a5dad578,2018-07-01 23:17:00,2018-07-01 23:33:39,2018-07-01 23:35:46,CATD,Escaner,ACTA PREP
'211141C0100,211141C010002,21,PUEBLA,116,PUEBLA,1141,01,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,Sin Acta,0,,,,,,,,
'211142B0100,211142B010002,21,PUEBLA,116,PUEBLA,1142,01,B,00,1,2,201,450,5,547,286,63,0,0,14,0,1,6,7,153,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,7,455,537,637,5,,1,F,822ba8fea4440b2df325ae43b5640cf733a394a7d6fb5d2ab25522afaa5a77f8,2018-07-02 02:58:00,2018-07-02 03:20:35,2018-07-02 03:21:32,CATD,Escaner,ACTA PREP
'211142C0100,211142C010002,21,PUEBLA,116,PUEBLA,1142,01,C,00,1,2,214,434,3,342,182,35,0,0,3,5,2,2,7,90,2,1,0,0,0,,,,,,,,1,,,,,,,,,,2,0,,,0,,,,,,,,,,,,0,10,437,342,637,3,,1,F,126830454403da4c9d3b801890e209d3eef8da56f00c81ca6f23fa28477fc126,2018-07-02 03:01:00,2018-07-02 03:08:46,2018-07-02 03:09:46,CATD,Escaner,ACTA PREP
'211143B0100,211143B010002,21,PUEBLA,116,PUEBLA,1143,01,B,00,1,2,172,444,5,451,219,54,5,5,7,7,2,5,5,114,5,0,0,0,1,,,,,,,,6,,,,,,,,,,2,0,,,0,,,,,,,,,,,,0,14,449,451,603,5,,1,F,5954c3f359b2fcfff676408492e33b813f7b681d23a664ddc105dcf2f6603e86,2018-07-02 02:58:00,2018-07-02 03:20:47,2018-07-02 03:22:10,CATD,Escaner,ACTA PREP
'211144B0100,211144B010002,21,PUEBLA,116,PUEBLA,1144,01,B,00,1,2,256,419,6,425,180,38,5,9,8,8,6,4,4,141,5,1,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,17,425,426,661,6,,1,F,d5110a9c6fa3cfd3bf59f31f753eca792b10ce4727910127da08002fc21bb585,2018-07-02 02:23:00,2018-07-02 02:41:33,2018-07-02 02:43:40,CATD,Escaner,ACTA PREP
'211145B0100,211145B010002,21,PUEBLA,116,PUEBLA,1145,01,B,00,1,2,223,476,4,479,195,59,9,7,20,3,11,2,9,139,7,2,1,0,0,,,,,,,,2,,,,,,,,,,1,0,,,0,,,,,,,,,,,,1,11,480,479,683,4,,1,F,07e6d9f8800bcb6b97f18ccd1e42eea3442011ba86deae1982ea3dfd89cc29a8,2018-07-02 00:46:00,2018-07-02 00:49:23,2018-07-02 00:52:01,CATD,Escaner,ACTA PREP
'211146B0100,211146B010002,21,PUEBLA,116,PUEBLA,1146,01,B,00,1,2,151,323,0,323,146,47,2,5,10,6,1,3,1,85,6,2,0,0,1,,,,,,,,2,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,6,323,323,456,0,,1,F,794396510e122ffa631c3255d758fe8d5a2b31266fefb70d51ae96868d774bdf,2018-07-02 00:55:00,2018-07-02 00:59:01,2018-07-02 00:59:37,CATD,Escaner,ACTA PREP
'211146C0100,211146C010002,21,PUEBLA,116,PUEBLA,1146,01,C,00,1,2,159,312,5,318,174,27,5,2,13,3,7,1,1,74,3,1,0,0,0,,,,,,,,0,,,,,,,,,,2,0,,,0,,,,,,,,,,,,1,4,476,318,456,5,,1,F,e50bf7b752e31a2be2110e5224b696226ca6e2119d7a1905951186a76cb3c71b,2018-07-02 00:57:00,2018-07-02 01:05:27,2018-07-02 01:05:44,CATD,Escaner,ACTA PREP
